region,t,hazard,exposure,vulnerability,social,p_action_true,action,subgroup,risk_score,risk_var
R046,46,0.6364483894559221,0.661491346154496,0.6964829454102951,0.4242700476671502,0.6536186855850814,1,baseline,0.608844419164743,8.104341653055041e-05
R046,47,0.6214014077258917,0.7126296572866302,0.6446636317280285,0.508073697339981,0.6697906346554775,1,baseline,0.6194423622806727,0.00010579192135268085
R046,48,0.540698962338139,0.6556090757751298,0.7039567277546115,0.3497459840628597,0.6092951901302328,0,elderly,0.5728298084880713,6.021238398813111e-05
R046,49,0.5555179003043116,0.658307810132277,0.7578770078764271,0.3231908546438264,0.6063467136989074,0,elderly,0.5716234368174546,6.970143191821188e-05
R046,50,0.5523190842608171,0.5695998704635626,0.7409819696201438,0.4078897072688096,0.5940947977174583,1,baseline,0.5593640561174197,6.207023800620931e-05
R046,51,0.4459498698544948,0.595365833727185,0.685535275938789,0.2650229025169471,0.557873968422264,0,baseline,0.531150030206678,4.144564319948108e-05
R046,52,0.4621997066340867,0.653302060492331,0.6918584266466916,0.4600654525789822,0.5847648033840462,1,baseline,0.5486014270451844,7.27989701693954e-05
R046,53,0.4300968923450742,0.6755797943698891,0.6346247716770413,0.4140130671708524,0.582661653418994,1,baseline,0.5471607952577026,5.929126016115377e-05
R046,54,0.4252699808660972,0.6561202420143826,0.6810591755049724,0.3980098163396308,0.5690736552405511,0,elderly,0.5366133585274495,5.891280616908062e-05
R046,55,0.4262236738203493,0.6480826341624623,0.6759552731664855,0.3059959252770892,0.5640125016495139,1,baseline,0.5347517535189014,4.68938738375859e-05
R046,56,0.4028724160841535,0.6872962379879124,0.677392328550875,0.5578688680547269,0.574892808151349,0,baseline,0.5369868651737276,0.00011040131369277228
R046,57,0.4069140648809837,0.6424517265099129,0.7065103860501372,0.3706937675749208,0.5538141017256015,1,baseline,0.5246326557872626,5.6988510728015784e-05
R046,58,0.3802009071171489,0.6866447572213463,0.6254658434209777,0.3858962891051995,0.5648842522332421,0,baseline,0.5324059186257074,5.67241238906645e-05
R046,59,0.3669647111830486,0.6742748727891447,0.7281232217893847,0.2665585334977018,0.5357503024375257,0,elderly,0.5118674063604033,6.063335577725112e-05
R046,60,0.3637272141761983,0.7060808292005587,0.6727829416305047,0.2251119624396539,0.5470452083879982,1,elderly,0.5217785508324112,5.7556789862345996e-05
R046,61,0.3279719296307617,0.7267562584087839,0.5971750715161261,0.3121405769120647,0.5525707916522459,0,baseline,0.5231074373049068,5.7069846288951507e-05
R046,62,0.3674501627987336,0.6992063113445107,0.6171908726174261,0.2379151835970387,0.5561384556756337,1,baseline,0.5286649859781453,4.880565659233544e-05
R046,63,0.4059344694837457,0.6598051867341513,0.6091568040794103,0.3547262873696886,0.5706976188969014,1,migrant,0.5382972296800398,4.443524597433273e-05
R046,64,0.3139821666974543,0.7474299495786763,0.7126396642738263,0.4161481262365981,0.5389903132654729,1,elderly,0.5097881837479672,9.793225861260649e-05
R046,65,0.2833143086571675,0.6496691511856524,0.6290603292212122,0.4167964468026655,0.5197403266569489,1,baseline,0.4930634100571067,6.14550053514262e-05
R046,66,0.227472048946813,0.7173001706059932,0.6671973136199285,0.4334784609670341,0.5060431797052863,0,baseline,0.48067437055072904,9.530378589085153e-05
R046,67,0.2670646571416109,0.7400155519687266,0.6593014504492533,0.5489690422728666,0.533382207796645,1,baseline,0.500802835654416,0.00013285398388613212
R046,68,0.372576549256673,0.6318710662845577,0.7938301926338914,0.3025309432777631,0.5214568512283853,0,migrant,0.49973805636018426,6.985647015916077e-05
R046,69,0.2788296441969628,0.712821386686263,0.6643648749473285,0.2885912820799016,0.5188709678779335,1,elderly,0.4956420982274806,6.45526932531896e-05
R046,70,0.2914282367382421,0.8024494323125804,0.6700423395843625,0.1033613118228672,0.5317228958113019,1,elderly,0.510993880544332,9.489087992805488e-05
R046,71,0.327160277499236,0.6413162283272358,0.6309734014084316,0.3957301349121747,0.5342678531994857,0,baseline,0.5062390835914189,5.227831309784792e-05
R046,72,0.2971436814735469,0.7502315327200599,0.722952086930124,0.374835842189822,0.5292027582034032,1,baseline,0.5025736483483695,9.402390293126366e-05
R046,73,0.2813474027329269,0.7033943875226867,0.6693858021225854,0.4611568027853024,0.5258678084185855,0,baseline,0.4971464540678157,9.158749043009098e-05
R046,74,0.3208273878097372,0.6633038398003194,0.6923853020532125,0.6212627427690669,0.5381970649144302,0,elderly,0.5040621852295956,0.0001393392909244144
R046,75,0.3213137287261609,0.7686704317557222,0.6076616284993899,0.4978243288007645,0.5660015500067387,1,migrant,0.5294109668865109,0.00011049178212214443
R046,76,0.2268219111646852,0.7126883532238452,0.6528253332455555,0.3916697399651876,0.5049261221220693,0,elderly,0.4807125379527916,8.234776223911193e-05
R046,77,0.3710475976803506,0.6714642164829643,0.6432254515710804,0.353076768281952,0.5538819030471687,1,elderly,0.5241621680115574,5.142185015314898e-05
R046,78,0.2571990163580471,0.6534635646244618,0.6722746095387829,0.4381524616144241,0.504638751118015,0,elderly,0.4799603038785462,7.700165940505612e-05
R046,79,0.3299764350763113,0.6533467810230922,0.615839128612864,0.4271630076968332,0.5416422113280551,0,baseline,0.511454903427452,5.832937390289573e-05
R046,80,0.3214234623355771,0.6901967433603405,0.6923605823658484,0.42468784202982,0.5339890383529127,1,baseline,0.5055137718246434,7.900794422794152e-05
R046,81,0.2942091822045876,0.6464310290591339,0.7088041195598834,0.3553556957765009,0.5084170455485044,1,baseline,0.48594603698190075,6.343604088248957e-05
R046,82,0.4017860744851984,0.6299513428913947,0.668153483493963,0.4468306281371181,0.5588232072551198,0,baseline,0.5265442490862223,6.153011057808261e-05
R046,83,0.2302788288270745,0.6965946673332719,0.7327142908098825,0.4763675424161587,0.4953416984968097,0,elderly,0.4712581949598782,0.00011476688191997705
R046,84,0.4717311963358937,0.6107776899062202,0.6124701553213846,0.4759020789699021,0.592772597165889,0,elderly,0.5545028119566071,5.712612981460547e-05
R046,85,0.3813259769693686,0.6485999553931135,0.7329339647151027,0.3937817345980089,0.5419993738890053,0,baseline,0.5140935581674696,6.77797024317778e-05
R046,86,0.4515703157291385,0.6880345171512944,0.7221414636680104,0.4549691819617554,0.5826622692698005,1,elderly,0.5469818360453103,8.550174743628086e-05
R046,87,0.3877546036378836,0.6778749295689966,0.7023826605016015,0.3673350910355022,0.5536861828454878,0,baseline,0.5242527813747647,6.337440515166652e-05
R046,88,0.2697750221830117,0.6734311047116518,0.6612415048702891,0.3837927982673592,0.5125996439983597,1,baseline,0.48797839819007255,6.695094593321414e-05
R046,89,0.4768796448549601,0.6518480263143388,0.6764048483072113,0.3939979556447375,0.5893606337410071,0,migrant,0.5541741644055993,5.721675594472354e-05
R046,90,0.5180228573363173,0.686825460263604,0.7084609796226866,0.4122013368001317,0.6089151548838513,1,elderly,0.5705935724732598,7.500918568567483e-05
R046,91,0.454707932328608,0.662893148431795,0.6947992348995886,0.4083795238430914,0.5806608935750186,1,baseline,0.5464145914128044,6.444115001867893e-05
R046,92,0.4663428010011052,0.6007744325491313,0.657160968871091,0.3978449064065978,0.5780101068999346,0,baseline,0.5445170492417467,4.60290012215167e-05
R046,93,0.5607956980205872,0.6253665376206164,0.6764795992702008,0.4196453510283811,0.6189019143932472,0,migrant,0.5791541137898176,6.142523219610512e-05
R046,94,0.5011797011833219,0.6593727803383258,0.7600265526477772,0.3560958942727785,0.5861472483574662,0,migrant,0.5533557344408544,6.993495078417926e-05
R046,95,0.3993433864884014,0.7182486866729284,0.7256038686662337,0.2925113167061107,0.5591720774653168,0,baseline,0.5309188935090491,6.914821516557407e-05
R047,0,0.2391990628184588,0.7321771806442218,0.2989596707967704,0.2787607946184297,0.5612091503676337,1,baseline,0.527867592609456,7.19609045391508e-05
R047,1,0.3498371159715941,0.7881449982421763,0.1537725197263293,0.4367030462018279,0.6463331203882149,0,baseline,0.5946908505166256,0.00013604329712680013
R047,2,0.1980411657179681,0.676309218511899,0.2236777977649691,0.3324048356657497,0.5475468821081091,0,elderly,0.5142523241604212,7.883375508844084e-05
R047,3,0.3741101780234067,0.702350269451994,0.1830343542933913,0.2810318290306351,0.6267105634072846,0,elderly,0.583101145140102,8.626459976861583e-05
R047,4,0.2501219890811813,0.7216556412804399,0.1196581404110599,0.3144472603081412,0.5921535658423086,1,elderly,0.5515190424820181,0.00011123047871700654
R047,5,0.3887948288847475,0.7101593172345867,0.2324624990899907,0.3272184656078368,0.6290413434177097,0,baseline,0.5843770562098594,7.730512509780617e-05
R047,6,0.3605628528141766,0.5978868657587991,0.250530451879743,0.2998248879084217,0.5912141908908901,0,baseline,0.5537443955907823,5.179234062854907e-05
R047,7,0.398758483963377,0.6753038382192234,0.2095290801881267,0.3991845073208824,0.6330940245670206,0,elderly,0.585957102622202,8.136584874289648e-05
R047,8,0.3664435752449305,0.7961358320490224,0.1559216039818971,0.2831826445944972,0.646575488140217,1,baseline,0.5990033886343861,0.00011996318627005907
R047,9,0.4250561140150946,0.7303120679551606,0.267225746394274,0.3752634291924459,0.644764168697551,0,baseline,0.5968528786325878,8.109412738099083e-05
R047,10,0.4365873030049403,0.7831845304210452,0.2178351461012451,0.1647831245174225,0.6568357115968695,0,baseline,0.611885880782144,0.00010915926420691206
R047,11,0.4422103519754237,0.7807818742340475,0.1854992251425363,0.1630631532236398,0.6633687895267806,0,migrant,0.6171963036708406,0.00011823554380882494
R047,12,0.40094844362535,0.7724039457158377,0.2706909491924081,0.3759319303599224,0.6430531207324425,1,baseline,0.5950321768878659,9.264214363457568e-05
R047,13,0.4201438824841635,0.814578388805519,0.1402573579171168,0.555912095983767,0.68773023186639,0,migrant,0.6267255490765691,0.00018758088484171923
R047,14,0.5764645763629046,0.7655743082471824,0.1887201605642695,0.3813694344474843,0.7244611398323322,1,baseline,0.664077983538128,0.000128549487616998
R047,15,0.4467187455827219,0.6914790719816521,0.1915995767426611,0.268504030079094,0.6516685776219747,1,baseline,0.6051291626821474,8.617797260530714e-05
R047,16,0.4570750130562455,0.7513213072028273,0.2549484274745864,0.4737190388669146,0.6685379544852215,0,baseline,0.6143346087262848,0.00011050273664118599
R047,17,0.5148231350104362,0.6956897024977864,0.2569492337903895,0.4720871320620574,0.6801291660382762,0,baseline,0.6248734132921925,9.726824997814337e-05
R047,18,0.5905073119512043,0.7115062605294444,0.235527945850958,0.3534909803139194,0.7108495340244229,0,baseline,0.6541399625592952,9.981849502892803e-05
R047,19,0.4977967712565348,0.6969110672717824,0.2319878019765932,0.3171303409567623,0.6695592687083195,0,elderly,0.6196522368797183,8.180678743277904e-05
R047,20,0.4611213599464168,0.6819169206883909,0.1795668739290934,0.3942447386755666,0.6636091339606593,1,baseline,0.6119552736232841,9.390902028915145e-05
R047,21,0.5653585357342403,0.7405785099020921,0.1913261553521258,0.3474113508619376,0.7129307605143926,1,baseline,0.655317096865007,0.00011492338432623494
R047,22,0.4506844185429388,0.8293575824439174,0.253804406890426,0.3435691583285908,0.6752530807888247,1,elderly,0.6229344275473108,0.00011522745089954382
R047,23,0.5047312260025367,0.7608231526393089,0.1787256760671076,0.44238232422086,0.6993673857298534,0,baseline,0.6407433200321858,0.00012942669806978324
R047,24,0.5188217483465146,0.78049617478922,0.2582058835186034,0.2636193036554424,0.6880780169514314,1,baseline,0.6366209559925791,0.00010017774894359497
R047,25,0.4717556145499434,0.6390226925925138,0.1683932190826549,0.4292008054399624,0.66270784174808,1,migrant,0.6104794156944936,9.309905971622133e-05
R047,26,0.4925014545522445,0.7493131500475105,0.206916385095032,0.4079246627187633,0.6862219872020834,1,baseline,0.6307896640608678,0.0001104344984205851
R047,27,0.5114688100556832,0.7527530974500364,0.1375278932514814,0.2078265657088671,0.6949002878100017,1,baseline,0.6428179243603048,0.00012891103979970552
R047,28,0.5132978085323749,0.7471415351257367,0.177978977377032,0.2860013485356182,0.6923506512583235,0,elderly,0.6390383695129896,0.00011071425523751218
R047,29,0.5230487582378152,0.8087702842126261,0.0947765571219883,0.4080350199625132,0.7271588275674787,0,baseline,0.6641875524163854,0.00016998099574172797
R047,30,0.528646134979365,0.8058164007360096,0.1680400976533655,0.4401652756220554,0.7194239832720458,0,baseline,0.6575524454032122,0.00015169162374484117
R047,31,0.5019882848181364,0.734413395406161,0.2081103748445637,0.2468313793473807,0.6788030057491712,1,baseline,0.6288993713944364,9.834212660873568e-05
R047,32,0.5672108520184503,0.6979463903321412,0.2152786775273554,0.431322119940232,0.7057479232417168,1,baseline,0.6475228610151518,0.00010660023273460919
R047,33,0.5472771869500708,0.7250548168020244,0.1999816662842545,0.2464193881896735,0.6962455576072787,1,migrant,0.6439170202379191,0.00010489785593123413
R047,34,0.4698796201443589,0.7783342961152034,0.1739860994230796,0.2775352453772732,0.681397554636186,0,baseline,0.6295133159914529,0.00011583533926223105
R047,35,0.5292096141700742,0.7779897462545093,0.2981670138747515,0.401265554954526,0.692620020585445,0,elderly,0.637308063976919,0.00010290507511886504
R047,36,0.4821314771267344,0.8209477716619183,0.2676749047500536,0.2372469845214537,0.678753258696642,1,migrant,0.6290600669963697,0.000107354847990353
R047,37,0.4494944168615442,0.7368374830785138,0.1171499436713232,0.1917187168063028,0.6691787076499371,1,baseline,0.6210018677628124,0.0001259474019588211
R047,38,0.3503509196270445,0.7293513929352644,0.2415134640822921,0.287639175486715,0.6141655855998627,1,baseline,0.5725749139235544,7.795753965873534e-05
R047,39,0.3567850981375488,0.7614775981215017,0.2312031710176726,0.2034413821309164,0.6205011523332148,1,baseline,0.5799013190163902,9.15229798582841e-05
R047,40,0.3330316244262338,0.7719999737138528,0.2139967294716033,0.3407636284087726,0.6225513165129622,1,elderly,0.577659475562846,9.967013308123954e-05
R047,41,0.3981040821229815,0.7636818084735304,0.1810175267535171,0.2821751274452891,0.6489341219031356,1,baseline,0.6016445132641811,0.00010381237957004869
R047,42,0.3575742509878875,0.8495733451254261,0.1866016678256402,0.3747013390437685,0.6536891861985826,0,elderly,0.60254958194004,0.00013995367194201338
R047,43,0.4217762186531016,0.7059800042856534,0.2727787929012779,0.3309952504002466,0.635539431903192,1,baseline,0.590385166739875,6.929891487176836e-05
R047,44,0.3542250100335393,0.6850927774054167,0.19593846781205,0.479361743565156,0.6232858765009494,1,baseline,0.5750971212616391,0.0001013586039633485
R047,45,0.3171814479207785,0.7824890920663444,0.1885465169108166,0.324661490254037,0.6213214945576596,1,baseline,0.5766417829528817,0.00010813308892064486
R047,46,0.390462724899934,0.6854086699105836,0.2142697344323687,0.393723262640524,0.6308125269092613,1,baseline,0.5841072753637739,8.166132663265535e-05
R047,47,0.2250477803296462,0.6966010324874035,0.2319222473620252,0.2677468769727152,0.557938325373671,1,migrant,0.5248672959072229,7.692205697141674e-05
R047,48,0.2907390539360566,0.7029144648751712,0.2373573651227069,0.3255726780099022,0.587553543681546,0,elderly,0.5488163896662149,7.473612558932702e-05
R047,49,0.2576512646399196,0.6896145673699411,0.1645237470643137,0.3197424029568643,0.5822919774181523,1,elderly,0.5436970947176092,9.034059763619827e-05
R047,50,0.2744494727146708,0.7311702848485556,0.1333245713616489,0.2898319099534278,0.6005067558490036,0,elderly,0.5594557314621662,0.0001076974186846857
R047,51,0.2003130346169751,0.7665300281927446,0.2344982189198262,0.5859048354276422,0.5775517284187472,0,baseline,0.532574911431133,0.00016661134081516122
R047,52,0.1248668593028046,0.7285276096230264,0.192464336821796,0.4032419000747946,0.5369447101261975,1,baseline,0.502378991483017,0.00011765842017649403
R047,53,0.1644676632608942,0.6843186400774941,0.1756831152696188,0.2892382531071229,0.5407602386847699,0,migrant,0.5089355178956448,9.351280716879912e-05
R047,54,0.1163936428593413,0.7956405208430049,0.2294070945858635,0.2008518305608856,0.5313170886525024,1,baseline,0.5028494459683621,0.00011794178968788255
R047,55,0.0825552212547238,0.8136520201742918,0.2865018201020257,0.3401610784434761,0.5197852734436179,0,baseline,0.4896722982475893,0.00012672505646294484
R047,56,0.1131766714168227,0.7238521297591699,0.2004550396479643,0.4827817725729634,0.5341119272000167,1,elderly,0.4979259166369504,0.00013501353419023395
R047,57,0.1810478047284059,0.7550681474066026,0.1481158152471084,0.2687291368691678,0.564651835929075,0,elderly,0.529114882445636,0.00011606303514545
R047,58,0.0591447757022169,0.7617383814005655,0.2460525775147117,0.4002693470281632,0.5091111672852013,1,migrant,0.47883346460472753,0.00012987888675856688
R047,59,0.0132395515237643,0.813207023706515,0.1274271349425936,0.3304598864477484,0.5153461494318071,1,baseline,0.48423105371521535,0.0001727762273363875
R047,60,0.1125433187992058,0.682647417520662,0.1508801202990095,0.3744419700730088,0.5276368914826138,1,elderly,0.49505281476886015,0.0001128802384600198
R047,61,0.0280699936962158,0.766168865821209,0.1300327274594911,0.4081737335627097,0.5153655482019399,0,baseline,0.48259227449567027,0.00016461387130135502
R047,62,0.0770774756197031,0.7421693492581849,0.2638292678397577,0.3699478107023644,0.5081878604586727,0,migrant,0.4792404924449513,0.00011163218591173123
R047,63,0.0815023699981739,0.8536598958340091,0.242802547508536,0.3398181064589611,0.5339034503627391,0,baseline,0.5009696881230108,0.00014957529816381554
R047,64,0.0240592118201062,0.7805388799547217,0.1615062728281106,0.3460036839402442,0.5088057039917825,1,elderly,0.4788698504029924,0.00015206747317771007
R047,65,0.0546915720646122,0.6925826443080886,0.3146887940778248,0.5219796376269217,0.4892888204571349,1,baseline,0.4598960318006006,0.00013317547809030037
R047,66,0.1042080252357343,0.7331902498162449,0.2420191253274668,0.3033808273142555,0.5171874326241355,0,migrant,0.4886098531215601,0.00010033363464736422
R047,67,0.0307584775390043,0.8761353644149941,0.1354694981130291,0.3754906209381214,0.5359845702285523,0,baseline,0.5003285333124483,0.00019992394827229615
R047,68,0.0557089604338104,0.7420550205633678,0.2018339092827889,0.3595759811713633,0.5083983009523475,1,elderly,0.4789685221262476,0.00012572629958350348
R047,69,0.0261029996242825,0.7431211765817154,0.1397409042972255,0.5471030548020686,0.5154594522615757,1,baseline,0.47923653030860847,0.00019469328085979854
R047,70,0.0339742605183567,0.7153158691559797,0.1556156918017021,0.4317334526370843,0.5048971969001376,1,baseline,0.4736912667774749,0.00014571549904434676
R047,71,0.0529786362155954,0.6789317271879027,0.2831391436430259,0.4358725513732744,0.4863005559460285,1,baseline,0.45939591831445153,0.0001091803466291351
R047,72,0.0447714087177469,0.783589451849701,0.1389473739234707,0.5135174969711227,0.5294602226170746,0,baseline,0.49183541344694165,0.00019386110655106038
R047,73,0.0,0.6917096510397321,0.2551512885133967,0.3668507275550312,0.4684117733086885,1,elderly,0.4454123830291668,0.00011678825373493491
R047,74,0.0248621501809629,0.6964020494141576,0.2312272909406001,0.325981293917285,0.4808402410099909,0,baseline,0.4568947742199856,0.00011104803215333751
R047,75,0.1450439529810728,0.7899926907611956,0.2521346469320906,0.6177871205760865,0.5590852783336591,0,elderly,0.515813688364659,0.0001965627251416213
R047,76,0.0358940580468001,0.7125788664033981,0.183168808532827,0.1410244311775095,0.4864492967783511,0,baseline,0.4660114834946304,0.00012805115902901496
R047,77,0.0,0.791676032970748,0.2036451005961656,0.3585406793087672,0.4957154754701631,0,baseline,0.4676597913373204,0.00015434804973162437
R047,78,0.1097239761129282,0.8070113518697816,0.2043518311614632,0.255834400191001,0.5374308061544583,1,baseline,0.5062315479486817,0.00012729730157964338
R047,79,0.0,0.6687961693170521,0.2307138948685806,0.4675838000126533,0.472531339633756,1,elderly,0.44614978399736094,0.00013509211696474785
R047,80,0.0751096712622299,0.7257555432860752,0.2418960688784852,0.4552377764735522,0.5116724556540119,0,elderly,0.47982091705332797,0.00012806669439938674
R047,81,0.0121425768348387,0.6736877037423832,0.2520808230672067,0.232078158661548,0.4633863559554085,1,baseline,0.44484895092184296,0.00010354309415296577
R047,82,0.1119221561459186,0.721474139945433,0.1974858589351965,0.4456391525830079,0.531722769236325,1,elderly,0.4968579755936063,0.00012549911719002263
R047,83,0.0379446056751524,0.7348196728125066,0.2696920345480129,0.5068079172926909,0.4970283675149949,0,elderly,0.4660662649707558,0.00015063211479210593
R047,84,0.0590073610977246,0.7997449646689394,0.1223316223611705,0.3704958932471397,0.5337269886810592,0,elderly,0.4990356850775398,0.00016507384088959129
R047,85,0.1712450761978033,0.8162901608548789,0.1586699735468306,0.3625026113798282,0.576080697187064,1,baseline,0.5360091997313249,0.0001422373574615202
R047,86,0.1045334112990843,0.7774086226008589,0.1890516953395977,0.3651273534851332,0.5371937024131225,1,migrant,0.5031530126821422,0.0001311048990222786
R047,87,0.2082556657314973,0.7609732411134329,0.2116846717962012,0.2350057918841459,0.5654945033400627,0,baseline,0.531453037952269,9.922279167985304e-05
R047,88,0.1711751911880089,0.7533504900972948,0.210048862554029,0.3818001551878561,0.556722852870951,0,migrant,0.5199801863935329,0.0001110153850188027
R047,89,0.2055954917483809,0.8270793286632905,0.2179308268698251,0.5211549297588711,0.5910221848894802,0,baseline,0.545195779322975,0.00016944774275444473
R047,90,0.1727127106468552,0.6631705474507938,0.2100745146590434,0.5015825883213629,0.5452871459661125,1,baseline,0.5076890097018275,0.00011130110165735178
R047,91,0.1951534038439387,0.754800179339049,0.2529027310357543,0.3069536530540009,0.5564336704027223,0,baseline,0.5222487214432183,9.15491976374044e-05
R047,92,0.2210270531046141,0.7030700464501957,0.234296509005381,0.2713961059285704,0.5574501594775062,1,baseline,0.5243195291547975,7.815949188533381e-05
R047,93,0.3146361535139627,0.7928907669798378,0.2999657907150537,0.4331360831338843,0.6110945503509888,1,baseline,0.5661321066942562,0.00010607823538332403
R047,94,0.2572353714126065,0.7372378197948463,0.2314017305394491,0.2904115593949204,0.5801520309128406,0,baseline,0.5430203533187274,8.479430527135407e-05
R047,95,0.2384280646430121,0.8111138484405298,0.1441760670979317,0.2240831427523207,0.5971717426182371,0,baseline,0.5577859580533759,0.00013035375675966932
R048,0,0.383401199953008,0.7489684422199734,0.6756522664235464,0.09954804891263,0.5567837309072974,0,migrant,0.533214723597124,7.951074048716044e-05
R048,1,0.4500638881683156,0.6692225667806279,0.5569858975573678,0.1718810381198396,0.5889162358958386,0,baseline,0.5582262238615677,4.5693503703660316e-05
R048,2,0.332591728657107,0.7103555589264058,0.7263703092378565,0.0,0.5161522568624456,1,baseline,0.5018559221766132,0.00010653300999266042
R048,3,0.4546869436842595,0.7678423485120872,0.6945934845012189,0.0090236488424291,0.5817054069430599,0,elderly,0.5571804787881741,0.00010862383353299715
R048,4,0.5948518467764369,0.6535863568364861,0.6379884431104043,0.1482159938424341,0.630370543303433,1,elderly,0.5956609465629212,6.591071748340836e-05
R048,5,0.5835334994623581,0.6611883367793671,0.5690943758371612,0.0443670596020433,0.6325052637453448,0,elderly,0.5994225241341321,8.688539606433726e-05
R048,6,0.4707756306904901,0.6999317212368983,0.6666736543004542,0.0,0.5782955483785076,0,baseline,0.5547545191548818,9.827806592661468e-05
R048,7,0.5430341944185841,0.7199423597937188,0.611606931304989,0.112042494518475,0.6250632347563528,1,baseline,0.5911719266357306,7.378293007286895e-05
R048,8,0.5764059874269601,0.7107924307518235,0.6198719815335872,0.144709648613288,0.6369755663217751,1,baseline,0.6007257483197963,7.107395078359606e-05
R048,9,0.5767741348596549,0.7083864790607726,0.7570984587217964,0.0632390392832611,0.61198413291191,1,baseline,0.5830531357460117,0.0001039537850426596
R048,10,0.5348422561195043,0.6331805669040833,0.6157231076137499,0.163375333015796,0.6063833163373457,1,migrant,0.5745106004989898,5.199690065030647e-05
R048,11,0.5946339248963141,0.6700335077670476,0.6138773829968304,0.0051822124474697,0.6300377746847842,1,migrant,0.5988093336727908,0.00010368252621458275
R048,12,0.5270337712269535,0.7527146673873262,0.7304037066094731,0.0,0.6017958859768257,1,baseline,0.5752823858368705,0.00011899369067701771
R048,13,0.616608028524476,0.6952621912730497,0.6089089162327205,0.1991166593692412,0.6543151451979543,1,baseline,0.6141940301199564,6.65531414401269e-05
R048,14,0.6650579016579308,0.6479461528229028,0.5693869920604744,0.1403558164518742,0.6672221332412754,1,baseline,0.6268446500455518,7.615531305076494e-05
R048,15,0.6756108622542604,0.5784906860747014,0.6151191375482612,0.0352730787283655,0.6454382654208236,1,baseline,0.612078085659513,0.00010501592264007721
R048,16,0.6445747834312002,0.7046335385936129,0.6705330124091057,0.1723638999226354,0.6567948642259687,1,baseline,0.6177000201289582,8.088246004455042e-05
R048,17,0.7446668823554254,0.7541762684913925,0.6229467215103028,0.0831778942794744,0.709418893127877,1,migrant,0.6644273160347616,0.0001256467742913377
R048,18,0.6641482927077811,0.6362248602864006,0.5990692592471732,0.0,0.6530439002533166,1,baseline,0.6188828406212311,0.00011609189439721384
R048,19,0.7049839704594069,0.6772167007860698,0.6337380352193875,0.1246811778792233,0.6786102819520298,1,baseline,0.6375799632758242,9.38680449958886e-05
R048,20,0.6577592460914093,0.7293382265684843,0.65387429062397,0.1946817366198431,0.6706242869876573,0,baseline,0.6285913413838542,8.414981909423201e-05
R048,21,0.6933392870696283,0.6491534005845402,0.6213393641123579,0.2900141487903357,0.6784661977674226,1,baseline,0.633087970223116,6.87838170824374e-05
R048,22,0.6719225237190029,0.6418237847748454,0.6339730745126048,0.1685026221089509,0.660462936371127,1,baseline,0.6210824250953201,7.434403167644088e-05
R048,23,0.638509297954049,0.6704524436461722,0.6981373981941758,0.1636433447600959,0.6429557654197325,1,migrant,0.6066459510178672,7.870351563683539e-05
R048,24,0.6870575858343636,0.6256702538317819,0.6521635866308342,0.2036660112166846,0.6623158476663109,1,elderly,0.6220854006362782,7.217485789229813e-05
R048,25,0.7133496128146225,0.7120830877196045,0.6799297744212062,0.1019589121493803,0.680864942114058,1,migrant,0.6403761444881022,0.00010943285151052563
R048,26,0.589640613559351,0.686479037802212,0.6741968753472469,0.1264952161182675,0.6283472824880093,1,elderly,0.5946452550204218,7.680543954578255e-05
R048,27,0.6523548577279308,0.6574489881432902,0.5565923823352529,0.0695686134563824,0.6624213140423616,1,baseline,0.624388213355132,9.162245583094092e-05
R048,28,0.694545361146653,0.614862472710742,0.6973123886097025,0.0,0.6461937807093543,1,baseline,0.61433573693701,0.0001283578851643702
R048,29,0.6233051921778299,0.7056842459851624,0.6432498681704631,0.1646621190306561,0.6522045517941277,1,baseline,0.6136227677757978,7.596205345317447e-05
R048,30,0.6658759856650895,0.6559877698618307,0.6615995836711487,0.2913791881674099,0.6628769700961002,1,elderly,0.6200434150125019,6.795333659075558e-05
R048,31,0.686516344723102,0.6051429292986321,0.6578900622412397,0.0700634885011068,0.6504547888378366,1,migrant,0.6157301537681044,9.899553867144404e-05
R048,32,0.6304039634700938,0.6902534508584005,0.6073265371937723,0.115711639514545,0.654898876956379,0,migrant,0.6169759064874091,8.088910005466212e-05
R048,33,0.6580028256883725,0.6962004938345717,0.6573423002358357,0.1948040603623385,0.6635800870250049,1,baseline,0.6228545469436331,7.790823743837064e-05
R048,34,0.6130475943292827,0.5804755042927231,0.6642325319831214,0.0056729332679679,0.611962905456188,1,baseline,0.5846153719341972,0.00010669464204086492
R048,35,0.6215257800196637,0.7514732029831037,0.730662272365882,0.0047434348065307,0.6395427834899305,0,migrant,0.6076735969137518,0.00012989922622888838
R048,36,0.6080760326429085,0.6969431394954378,0.5784523383971658,0.0952049633006639,0.6506114383617093,0,elderly,0.6134370541603312,8.157172063437696e-05
R048,37,0.5183423465530013,0.6350924821869975,0.6063381355252583,0.0756392385933305,0.5971866766594778,1,baseline,0.5688339227636662,6.85178236823501e-05
R048,38,0.5508798024603477,0.6875875930947684,0.7508550238053688,0.0012342352257974,0.5953028977935774,1,baseline,0.570472796182964,0.00011529785416072462
R048,39,0.5878104808563767,0.7342239113501812,0.6592861759756706,0.2777620203702057,0.6469641492347465,0,baseline,0.6059926462104216,7.191975039924077e-05
R048,40,0.429985559616768,0.5860165676180528,0.6433959166657388,0.0397669010839212,0.5446764949246531,0,baseline,0.5254553328077423,7.392928122867055e-05
